context,eps,min_samples,gap_entropy,change_object_entropy,change_object_completness,change_object_homegenity,change_object_vmeasure,row_based_entropy,row_based_completness,row_based_homegenity,row_based_vmeasure
2,1.5,5,24437.14047466115,3.9489842413026714,0.055434071091407626,0.6494223968738418,0.10214881739137775,4.33385116795439,0.14037814600076562,0.5977407551992782,0.2273610359186049
2,1.5,10,26311.22704087354,14.421324683255989,0.05637917068166916,0.47667512140378054,0.10083231081092604,9.09640736692834,0.12781953313535505,0.43712665463660494,0.19780052021246192
2,1.5,20,27946.224710899456,68.03041083145457,0.04716202632625152,0.2505714830419977,0.0793827937265755,34.073297800361686,0.10810308406409357,0.20934646173410995,0.1425801262021595
2,1.5,30,28455.969343061708,131.66106876086008,0.03338239093427473,0.14683000028417242,0.05439733014168202,58.614460675091635,0.08711234327811004,0.0932541761814026,0.09007868901584276
2,1.5,50,28793.645918513932,208.7859701192647,0.014022467033621101,0.05293987493292371,0.022172093424744094,82.14598904697708,0.07864344611659603,0.04692206086294992,0.05877589560891343
2,1.75,2,18739.340630198323,0.5400714160986206,0.036153009176811794,0.7595713991737533,0.0690208606813889,1.413776764581205,0.13695914719087002,0.7375522362916415,0.23101934908830687
2,1.75,5,24401.317952362195,3.946328495317888,0.05506127255509305,0.6496581651132047,0.10151842956196917,4.33385116795439,0.14037814600076562,0.5977407551992782,0.2273610359186049
2,1.75,10,26250.15238678709,14.151888545915384,0.05571457265099979,0.4772820006407806,0.09978136457983633,9.09640736692834,0.12781953313535505,0.43712665463660494,0.19780052021246192
2,1.75,20,27936.79004593434,68.0135162602291,0.047037999945743716,0.2507575950072637,0.07921632112931547,34.073297800361686,0.10810308406409357,0.20934646173410995,0.1425801262021595
2,1.75,30,28453.522462977064,131.65091315585138,0.03335421395499911,0.14689580908858557,0.054364422957645424,58.614460675091635,0.08711234327811004,0.0932541761814026,0.09007868901584276
2,1.75,50,28721.93933341032,182.39811258536605,0.013636106345404672,0.05444123079222811,0.021809502071348377,70.34058587186158,0.07555360272725894,0.04787312241794845,0.05860946028056482
2,2.0,2,18833.718300607485,0.5560728754328425,0.03597609745035139,0.7585736249713959,0.06869430039458607,1.465726668461167,0.13655406324472114,0.7335770411924136,0.23024789061566422
2,2.0,5,24347.06567674723,3.8733298317684013,0.05373283517578826,0.6511188697484105,0.09927325893834477,4.365030413011428,0.13904554693253968,0.5948467611316368,0.22540307980817653
2,2.0,10,26197.952138552482,13.862661438458723,0.05424959718689248,0.47898190097061427,0.0974607662047469,9.389839862635705,0.1279198038205907,0.4371266546366049,0.19792056058024665
2,2.0,20,27818.18957639631,57.538711060728566,0.04457453269848141,0.25429282078068355,0.07585293959293452,34.00860680262306,0.10825780526755353,0.21084758342053075,0.14306180613819516
2,2.0,30,28450.63986161841,131.54301458711979,0.033218691643290874,0.14759499695573947,0.054231653919054636,58.50716270868446,0.08771739151307482,0.09491403932478643,0.09117392235656394
2,2.0,50,28719.58004117096,182.3680251513922,0.013649610638662928,0.05459720519697178,0.02183927803145156,70.34058587186158,0.07555360272725894,0.04787312241794845,0.05860946028056482
2,2.25,2,19306.51903064205,0.5850563601681625,0.038024568592676826,0.758500999910465,0.07241870051430917,1.4696217154315492,0.13764897860259986,0.7357108629694613,0.2319086452436292
2,2.25,5,24545.65576937314,3.9599480261534117,0.055818648649423874,0.6510151339437427,0.1028213023258368,4.4579749628771985,0.13984777242134266,0.594840257240175,0.22645553367706975
2,2.25,10,26408.958886697514,15.744612479901939,0.057074250126663485,0.4796682202849859,0.10201057487163448,9.381489555729097,0.12774990781598575,0.43762721324592047,0.19776830036888435
2,2.25,20,27930.210224882034,71.6101815128869,0.04742317022103463,0.25754017808293056,0.0800973085579385,34.00860680262306,0.10825780526755353,0.21084758342053075,0.14306180613819516
2,2.25,30,28401.181512799612,130.3263259990468,0.033789823063098016,0.15547919698624774,0.05551478583011804,58.50716270868446,0.08771739151307482,0.09491403932478643,0.09117392235656394
2,2.25,50,28755.44268359172,206.85898107593894,0.015493952006316333,0.06168076151325346,0.02476662924980094,70.20341970090206,0.07705286944311811,0.04972979728704215,0.06044712067694089
2,2.5,2,19850.007689445552,0.6507777670423229,0.039782774235264606,0.7461323292648591,0.07553796554508213,1.503727261790519,0.1395827429297813,0.7383008051302568,0.2347784093119817
2,2.5,5,24828.224707758654,4.21451891257614,0.05890443095532088,0.6476973442537608,0.10798796389451809,4.772015884001375,0.14047888145655357,0.5939819315408,0.22721952178149885
2,2.5,10,26663.50507108968,16.77514833890873,0.06118444009092062,0.4782219489516054,0.10848867488473891,10.040041219728554,0.12820510027482512,0.4369793841805759,0.19824672229240173
2,2.5,20,27903.078915460865,66.37838227763112,0.048244845501992865,0.2687703634240559,0.08180544209746642,33.871466506232785,0.10836287417364668,0.214029854218477,0.14387973499123988
2,2.5,30,28480.135796287097,142.83906079105193,0.03712815000726411,0.16695647132963254,0.06074720252416592,66.46410633523996,0.09348420025380055,0.10034496796012146,0.09679316240878773
2,2.5,50,28919.682694866788,287.39146971999077,0.019192957787631196,0.06884479046464662,0.03001746826826844,98.00952541438451,0.08564797134033661,0.05239118000512019,0.06501341452520651
2,2.75,2,20342.408333118645,0.7285807759544,0.04222856765330752,0.7403319018709648,0.07989965509774626,1.5249493975327246,0.14072745713317006,0.7405050511419973,0.23650828098806734
2,2.75,5,24957.33117062514,4.172547806302617,0.06244420173948947,0.6647249730816475,0.1141638610591461,4.33248452095191,0.14473190578824918,0.6230008793055027,0.23489450058754366
2,2.75,10,26730.541129057157,17.333662651676438,0.06331619811116214,0.4833143840132161,0.11196457091451978,9.91760726616859,0.12904388108706286,0.44384517670293006,0.19995321406370833
2,2.75,20,28037.748726068385,69.62055071420598,0.05278629118675426,0.2781688219050869,0.0887340902213744,36.764757278156225,0.10988144324942065,0.2179848045197748,0.1461113188078894
2,2.75,30,28637.500268224423,181.13674494142862,0.04314768347953147,0.178357682652338,0.06948563794742818,77.29128553065914,0.0962708415294189,0.10324752332475859,0.09963720345811262
2,2.75,50,28960.629111994484,352.08482855292857,0.02479369989805908,0.08738941312393098,0.038628039905391716,122.41154399613814,0.08796392176654455,0.05316746902311053,0.06627610001582844
2,3.0,2,21200.55093810798,1.176624427501044,0.039096774791622046,0.6218207149048558,0.07356798641405397,2.5134486580385023,0.1351639593092418,0.630619117634227,0.22261389503606108
2,3.0,5,25385.22865617904,6.44486733849373,0.056632672417211725,0.5489590872632574,0.1026731941525599,6.928882474981734,0.13765609577966165,0.5176564231759216,0.21747963027848577
2,3.0,10,26950.733202853895,23.72863369706117,0.05655629177009879,0.4003255592489336,0.09911065226781138,14.218854174382875,0.1195985432034416,0.3676125538111409,0.1804799856510383
2,3.0,20,27987.764963869708,75.43994756570169,0.060490968223912145,0.3156037626875519,0.10152323662611504,38.96219524472952,0.11432512375277476,0.2465850700905539,0.15622096097361485
2,3.0,30,28469.266600696174,139.02873827775633,0.06368720151387257,0.2792697205740037,0.10372093884352131,59.13598508765438,0.12498197795234023,0.19953807412384908,0.15369566854959307
2,3.0,50,28944.44561621428,343.1502986462892,0.030328881502665873,0.11054788494753277,0.047598958826604074,120.24079689207022,0.10836459050654827,0.06995782969955322,0.08502522071377243
2,3.25,2,22228.324299955355,1.876713767575121,0.03362476240865907,0.47220415234792856,0.06277914119924108,3.4151063883611332,0.12440905558828062,0.5311289807769229,0.20159701261701027
2,3.25,5,25743.947922273142,9.038538884403744,0.04494537274727503,0.4025843405484135,0.08086302522759743,8.383001311021296,0.1258778399426714,0.43264043339295916,0.19501543934137439
2,3.25,10,27201.192666859526,31.522153582784377,0.04053237160095201,0.26464579348348705,0.07029809384386035,15.177333672526975,0.10551128315602079,0.2956353893342189,0.15551852434095498
2,3.25,20,28235.66796680255,110.13571816745262,0.030203851956474664,0.14357835747211345,0.049908669794229414,49.31824198687105,0.07554656537274916,0.14169646661940452,0.09855028518417144
2,3.25,30,28625.320172668864,189.5256112241604,0.033992923332869095,0.1403055053611386,0.0547267617115886,78.8513706266403,0.05891381191401831,0.08514703290025548,0.0696419112048044
2,3.25,50,29052.401765506296,467.3234838445148,0.02655775101541794,0.09151646648941092,0.04116853928313717,124.16932153218198,0.05478534802714115,0.039571357912877025,0.045951807951872974
2,3.5,2,23454.32585909388,2.4241687395433633,0.03881342007523447,0.44076924927301464,0.07134437135323772,4.779476138996115,0.11824869852412766,0.44547344044952447,0.18688872023415004
2,3.5,5,26324.12691140321,11.882720596457384,0.05181182062697597,0.37629517465663836,0.0910825485539669,11.800508937859705,0.11571301221949111,0.3610754536875117,0.17526065067543273
2,3.5,10,27484.467385726544,42.19263720260357,0.048523965698561614,0.2617921907807557,0.08187260005872986,20.14587330100436,0.09926321676217387,0.25983166274804453,0.1436485348730865
2,3.5,20,28136.147059728646,110.22488760818739,0.032599411403251316,0.14288497080184703,0.05308695723209077,49.874551916875106,0.06952468863834416,0.13201479997150775,0.09108178180842816
2,3.5,30,28630.37924440009,274.28741447082064,0.030773225269829008,0.11130224170073375,0.04821562835479968,120.7200463743208,0.04853789896124719,0.06625091623832803,0.05602776320802928
2,3.5,50,29008.861545131647,758.5409214581744,0.005484962923730934,0.016923736324252866,0.008284824142827241,171.7860178462552,0.0035334108184887593,0.0034482160301258368,0.003490293620533651
2,3.75,2,24353.02864444718,3.1306076767138014,0.04269873954391236,0.40763458163396876,0.07730044396783763,6.161854493089961,0.11943361462546287,0.4042387573565214,0.184388936846398
2,3.75,5,26662.52191299215,14.870626292889082,0.055341460883736246,0.35437214097114594,0.09573258924797323,12.67883208546643,0.11458970229914844,0.33803684358870295,0.17115894604454285
2,3.75,10,27556.958127305865,48.5512665936013,0.048693878962591475,0.24492514917491925,0.08123693920295046,23.066078947045558,0.09877017655416645,0.24174811391326068,0.14024212244266243
2,3.75,20,28078.658275340367,109.81046209593075,0.03458657369528568,0.1461075672838754,0.055932750402631556,43.975147136367625,0.07590433248180913,0.1496492384631296,0.10072130983665828
2,3.75,30,28572.481927877347,272.40429309630633,0.033594311305629926,0.11740359982306964,0.05224036612660348,121.71040628220945,0.0426317086739917,0.05859065032260886,0.04935311842825289
2,3.75,50,28915.424241099143,752.0496102991167,0.008467376039762841,0.025336537453466836,0.012692849317994276,171.83040630085563,0.003189047615919171,0.0031907131543140095,0.0031898801677088967
2,4.0,2,25176.27313791167,3.986250260330194,0.04945394703324744,0.39555245546564616,0.0879161741117541,7.124535360041998,0.11831208720471888,0.3800454327987894,0.18044864011173734
2,4.0,5,26999.504836217875,17.93443538961138,0.0627811382005292,0.34919042257904853,0.1064275996952418,14.590755920656248,0.11388677194789572,0.32285786587300136,0.16837866779873947
2,4.0,10,27730.86470328023,55.55840789044923,0.054922014708189526,0.2439556255355674,0.08965899518533743,28.669764243409595,0.0942769867316282,0.22385482657713052,0.1326768190551286
2,4.0,20,28216.41932677944,131.2410022873724,0.03971815439546201,0.1495520510501289,0.06276668258253226,48.840728300787724,0.07627176611446014,0.1500068132070222,0.10112565322629548
2,4.0,30,28564.58090891528,270.8601388559788,0.037766684625953555,0.12240669635411017,0.057723637586022294,97.4131635877762,0.04129806828357833,0.058157126982344064,0.0482986734855174
2,4.0,50,28893.571637175766,741.1538441060238,0.014337373799760213,0.03945755428457015,0.02103238075215486,170.88807867016294,0.008543911404904252,0.008657271452972003,0.00860021789356547
4,0.25,2,17498.870389007716,0.4370622857707103,0.03455477246941114,0.7516174246596131,0.06607196028555372,1.0903049511412088,0.12853726314139047,0.7448919528140127,0.21924243247582806
4,0.25,5,24967.942496379084,6.127550782493317,0.05164522792875244,0.44807518710735256,0.09261556851026659,7.178982644657087,0.12942280680066973,0.430835815192264,0.19905086074031253
4,0.25,10,27275.879748230942,29.777398899751763,0.050133394552163056,0.22816414449792569,0.0822044141519519,27.232731040288762,0.12171702619534557,0.21009791597648475,0.15413708240573804
4,0.25,20,28214.26030433252,97.11105065260655,0.04571903812053302,0.11900206968968233,0.06605905257550125,45.88336926334934,0.1064827289352455,0.11274980220135875,0.10952668897326123
4,0.25,30,28704.184145501767,217.86139897029494,0.0069755909792714515,0.011773426929811271,0.008760630672491694,84.85755437656302,0.08003999553003921,0.015461813976405774,0.025917069591740005
4,0.25,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,0.5,2,17498.870389007716,0.4370622857707103,0.03455477246941114,0.7516174246596131,0.06607196028555372,1.0903049511412088,0.12853726314139047,0.7448919528140127,0.21924243247582806
4,0.5,5,24967.942496379084,6.127550782493317,0.05164522792875244,0.44807518710735256,0.09261556851026659,7.178982644657087,0.12942280680066973,0.430835815192264,0.19905086074031253
4,0.5,10,27275.879748230942,29.777398899751763,0.050133394552163056,0.22816414449792569,0.0822044141519519,27.232731040288762,0.12171702619534557,0.21009791597648475,0.15413708240573804
4,0.5,20,28214.26030433252,97.11105065260655,0.04571903812053302,0.11900206968968233,0.06605905257550125,45.88336926334934,0.1064827289352455,0.11274980220135875,0.10952668897326123
4,0.5,30,28704.184145501767,217.86139897029494,0.0069755909792714515,0.011773426929811271,0.008760630672491694,84.85755437656302,0.08003999553003921,0.015461813976405774,0.025917069591740005
4,0.5,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,0.75,2,17501.020994815965,0.43745450127243235,0.03453194819282636,0.7516780011211464,0.06603046887171055,1.0903049511412088,0.12853726314139047,0.7448919528140127,0.21924243247582806
4,0.75,5,24963.06331243614,6.126320425483812,0.05153557983747307,0.448186008638884,0.09244157692154777,7.178982644657087,0.12942280680066973,0.430835815192264,0.19905086074031253
4,0.75,10,27275.879748230942,29.777398899751763,0.050133394552163056,0.22816414449792569,0.0822044141519519,27.232731040288762,0.12171702619534557,0.21009791597648475,0.15413708240573804
4,0.75,20,28214.26030433252,97.11105065260655,0.04571903812053302,0.11900206968968233,0.06605905257550125,45.88336926334934,0.1064827289352455,0.11274980220135875,0.10952668897326123
4,0.75,30,28704.184145501767,217.86139897029494,0.0069755909792714515,0.011773426929811271,0.008760630672491694,84.85755437656302,0.08003999553003921,0.015461813976405774,0.025917069591740005
4,0.75,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,1.0,2,17491.388107032493,0.4382389012117662,0.034376766643412035,0.7515167156862899,0.06574609751740557,1.0903049511412088,0.12853726314139047,0.7448919528140127,0.21924243247582806
4,1.0,5,24910.855718455852,5.952527590597681,0.05141559101242189,0.45612545949143823,0.09241404238054408,6.910664982253609,0.12979874523008028,0.438745373811205,0.20033132729339365
4,1.0,10,27225.87665770542,28.998808289001495,0.04866019568640477,0.2295539955781521,0.08029886825440308,25.485538245350398,0.12153388435541963,0.2114947367736915,0.15436377085961447
4,1.0,20,28110.333139498125,84.70787446487904,0.041803436108992786,0.12174229890968681,0.062236369706024065,41.6421939617377,0.10644431521847066,0.11423790439214698,0.11020349103313222
4,1.0,30,28704.184145501767,217.86139897029494,0.0069755909792714515,0.011773426929811271,0.008760630672491694,84.85755437656302,0.08003999553003921,0.015461813976405774,0.025917069591740005
4,1.0,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,1.25,2,17386.753565251198,0.43264588290290795,0.03405680298920957,0.7521647710440684,0.06516312517719722,1.0903049511412088,0.12853726314139047,0.7448919528140127,0.21924243247582806
4,1.25,5,24873.48489705219,5.9051715254827135,0.050920227533608496,0.45662574097938136,0.09162317532141954,6.910664982253609,0.12979874523008028,0.438745373811205,0.20033132729339365
4,1.25,10,27214.280919699842,28.987125534648772,0.048327641780651784,0.22986438527837624,0.07986428502141062,25.485538245350398,0.12153388435541963,0.2114947367736915,0.15436377085961447
4,1.25,20,28110.333139498125,84.70787446487904,0.041803436108992786,0.12174229890968681,0.062236369706024065,41.6421939617377,0.10644431521847066,0.11423790439214698,0.11020349103313222
4,1.25,30,28704.184145501767,217.86139897029494,0.0069755909792714515,0.011773426929811271,0.008760630672491694,84.85755437656302,0.08003999553003921,0.015461813976405774,0.025917069591740005
4,1.25,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,1.5,2,17196.108351561234,0.42045130126715874,0.03365668384841289,0.7558808156404853,0.06444390964472486,1.0577370482429915,0.12904039700005576,0.7525121457706814,0.22030329748108102
4,1.5,5,24785.47476215983,5.6618808892174615,0.05095547433318222,0.4680057594050894,0.09190457363978946,6.619976875673265,0.13030112661619314,0.4495527178441658,0.20204134599808096
4,1.5,10,27188.057306707164,28.264912891229176,0.04741470684696312,0.23073647364849745,0.07866443160484148,23.901057366091706,0.12136756172571904,0.21429984398680463,0.15496916948293427
4,1.5,20,28110.33133212513,84.66742005083827,0.04138946789516139,0.12216173335894875,0.061830290479146316,41.6421939617377,0.10644431521847066,0.11423790439214698,0.11020349103313222
4,1.5,30,28704.33852349764,217.75128079129755,0.00710466085341617,0.012272926663024255,0.008999570410471126,84.85755437656302,0.08003999553003921,0.015461813976405774,0.025917069591740005
4,1.5,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,1.75,2,17082.661138719574,0.4249360105672371,0.03305962522676213,0.7549291017534445,0.06334525437283815,0.9741504824282998,0.13104600635619312,0.7683021706603457,0.22390200750466657
4,1.75,5,24485.01221133306,5.193915795284549,0.04772796569578612,0.4715878967496499,0.08668300965283957,6.359998474890502,0.1306480138076007,0.458871395454527,0.2033881682853947
4,1.75,10,27084.142360895694,26.483315773363703,0.04736157991317878,0.24490214773929925,0.07937319306934934,23.750544041086382,0.11985192298045019,0.21924767291032826,0.15498252151120415
4,1.75,20,28010.733797513905,78.47711839965038,0.042391282039344204,0.13548970616835873,0.06457781020312602,41.43900226376968,0.10403588241193742,0.11855995102512767,0.11082407907785563
4,1.75,30,28597.772259182206,184.94080349575785,0.02164800271690486,0.04125982417772714,0.02839687301214568,71.20702792813948,0.08954256174324013,0.03614500330400703,0.05150097686818948
4,1.75,50,28998.270957407414,511.24185437188163,0.005411082585173631,0.006138526321525104,0.005751895695406487,127.70114340672555,0.07479928029243833,0.012253314734375183,0.021057135012360884
4,2.0,2,17117.795903157254,0.43684069435796813,0.032770538643812394,0.7537248790607718,0.06281020771399182,0.981245325915954,0.13610154336258157,0.7779993395258537,0.23167445262704367
4,2.0,5,24318.5996236585,5.399722576971129,0.04631787950263339,0.4821411976850257,0.08451650794409656,6.396291540135219,0.13739355258786165,0.4805205828133715,0.21368803910416947
4,2.0,10,26677.750063770276,20.69221944109535,0.05366208658943774,0.3295671597978412,0.09229599062611558,15.46011620035855,0.13300065377907008,0.3124070841557757,0.18657218049502822
4,2.0,20,27940.14093236809,74.04682748695716,0.039724900765453514,0.13631145269410003,0.06152091684530476,41.300954031329894,0.11303462328720863,0.12149634510112539,0.11711283753827302
4,2.0,30,28416.024201963162,152.06185769150048,0.050148534424684026,0.11316872425533321,0.06949964394437327,68.05723830577354,0.12089239175412009,0.07878040818458092,0.09539558689740087
4,2.0,50,28790.66590653029,344.91150687391104,0.07334820837830447,0.10598279965025577,0.08669608852056443,95.57356940508825,0.12195708899983157,0.07594331322654957,0.09360087504539435
4,2.25,2,17752.87471125308,0.48807397762823207,0.03380982576150474,0.74445039520569,0.06468206255924952,1.1126016493480426,0.1389910508211432,0.7719466960988232,0.23556754088073106
4,2.25,5,24502.643251502643,5.992290432444881,0.04699903505574887,0.47967361073037146,0.08560990219032363,6.844157582303613,0.13743382059248876,0.4970852182087861,0.2153326110672636
4,2.25,10,26432.444949483513,17.823696688258504,0.06073925271970966,0.41095814007865683,0.10583603262835682,12.062962585015189,0.13816255786099885,0.4168439397855228,0.20753711963316132
4,2.25,20,27926.410474779263,74.92342145109097,0.05733339275392446,0.2231882537822616,0.09123103311394777,37.59108707021548,0.12252012040054175,0.20040812234615712,0.1520711045292967
4,2.25,30,28233.31374275276,104.06955795384155,0.037878170435795756,0.12331159669888016,0.05795427041677862,52.67729116475705,0.11574531052774217,0.08323769635451468,0.09683613855396317
4,2.25,50,28809.389505422503,343.5982913093866,0.06320851617164241,0.10938667942536642,0.08012007137863071,95.57356940508825,0.12195708899983157,0.07594331322654957,0.09360087504539435
4,2.5,2,18731.677192826002,0.8152482496629287,0.03006358725806188,0.6185784099611586,0.05734036982972403,1.645049675862905,0.13787766164784498,0.7105248997413792,0.23094110314447042
4,2.5,5,24865.308839580463,6.970313660128643,0.04101426672228699,0.42636684857272217,0.07483025341263423,6.7904396851040865,0.1372774102791109,0.5141631818508342,0.21669816378673143
4,2.5,10,26807.192299353963,24.34939835280858,0.044760144727228175,0.30574484866663393,0.07808838067276824,13.696520724859402,0.1333644709661784,0.39084347749543313,0.19887006200394175
4,2.5,20,27879.706721046154,73.28530670270085,0.05325717244993221,0.2401723523933047,0.08718209523018915,36.73678652015524,0.1279604730537998,0.21857976445981728,0.16142177463110505
4,2.5,30,28468.40000175698,167.18958142294082,0.04013896628888552,0.1332828361332376,0.06169737820412143,67.72395400378062,0.10777163572704215,0.08329172889467233,0.09396344383743774
4,2.5,50,28747.442562834,339.43056405575334,0.051502849747389695,0.12018950790993986,0.07210690390136981,96.49941172597262,0.09721686989661504,0.06699177157296812,0.07932262617688568
4,2.75,2,20030.433804291766,1.080984923174316,0.031080152044155908,0.5678017536040371,0.05893437309264302,2.1948011679257613,0.1346164209754511,0.6647158080821701,0.22389104254015044
4,2.75,5,25254.81649831852,7.561316994463917,0.045586680275871636,0.4463260527224634,0.08272411628881186,6.979384727539532,0.13804559579923775,0.5411329645119698,0.2199746189232881
4,2.75,10,26727.961415342765,21.154357986708202,0.04870420112079987,0.3420100103745069,0.08526602739561175,12.183309450251933,0.13316789873374657,0.43458500664836225,0.20386605372844077
4,2.75,20,28243.33474685176,114.68501755893249,0.045628379298958424,0.18251918314993687,0.07300586014340481,44.8986729535361,0.11645768079607073,0.21861185460790303,0.1519626638182414
